Track,Race,RaceDate,Time,Gait,Purse,TCR,FieldStrength,FieldSize,Below2.0_Count,Below3.0_Count,Below5.0_Count,Cluster_2.5to6_Count,Odds_SD,Top5_Range,Odds_Range,RaceType,CompetitiveClusterFlag,FavOdds,FavPostRTG_Fast,DominancePenalty,CompetitivenessIndex,LikelySecond_PP,LikelySecond_Horse,LikelySecondScore_Top,LikelySecondMatrix_Top3,Exacta,Exacta_12,Exacta_123,Exacta_Top4,Exacta_Top5,Exacta_Top6
NFLD,14,2025-11-26,10:46 AM,TROT,12000.0,77.0,150.33333333333331,9,0,0,3,3,30.989,18.721,91.283,Wide Open,True,3.828,3.0,0.0,67.0,2,Logo,6.0,2(6); 1(4); 4(3),"5,2,1,4,8",,,"5,2,1,4","5,2,1,4,8","5,2,1,4,8,3"
NFLD,15,2025-11-26,11:08 AM,PACE,9000.0,68.0,130.88888888888889,9,0,0,1,2,35.745,18.122,90.684,Wide Open,False,4.426,-1.0,0.0,45.0,3,Peter Pang,5.0,3(5); 1(5); 2(4),"9,2,4,5,6",,,"9,2,4,5","9,2,4,5,6","9,2,4,5,6,3"
NFLD,16,2025-11-26,11:30 AM,PACE,7200.0,80.0,153.44444444444446,9,0,0,0,0,26.959,4.418,88.728,Chalk,False,6.383,3.0,0.0,16.0,3,Expresso Joe,5.0,3(5); 4(4); 1(2),"5,7,3,4,1",,,"5,7,3,4","5,7,3,4,1","5,7,3,4,1,2"
NFLD,2,2025-11-26,6:22 AM,TROT,9000.0,69.0,134.66666666666669,9,0,0,1,3,34.983,28.131,90.118,Wide Open,True,4.993,-1.0,0.0,57.0,2,Madaboutchocolate,5.0,2(5); 3(4); 4(4),"9,3,5,1,4",,,"9,3,5,1","9,3,5,1,4","9,3,5,1,4,8"
NFLD,3,2025-11-26,6:44 AM,PACE,5800.0,64.0,118.5,9,0,0,0,1,21.454,28.363,57.928,Chalk,False,5.454,-1.0,0.0,28.0,3,Miss Emma Jemma,7.0,3(7); 1(4); 5(4),"8,4,9,2,1",,,"8,4,9,2","8,4,9,2,1","8,4,9,2,1,3"
NFLD,4,2025-11-26,7:06 AM,TROT,7200.0,77.0,151.88888888888889,9,0,0,2,2,29.97,12.217,91.146,Wide Open,False,3.965,-1.0,0.0,50.0,3,Kruise On Dover,5.0,3(5); 2(4); 4(4),"9,2,4,5,3",,,"9,2,4,5","9,2,4,5,3","9,2,4,5,3,6"
NFLD,5,2025-11-26,7:28 AM,PACE,9000.0,71.0,130.88888888888889,9,0,0,1,1,33.527,16.802,91.078,Wide Open,False,4.032,-1.0,0.0,33.0,2,Space Captain,5.0,2(5); 4(4); 5(3),"6,7,8,9,4",,,"6,7,8,9","6,7,8,9,4","6,7,8,9,4,5"
NFLD,6,2025-11-26,7:50 AM,TROT,10600.0,74.0,145.0,9,1,1,1,1,21.937,16.16,61.789,Chalk,False,1.594,3.0,18.28,14.7,4,Kaa Dee Archie,7.0,4(7); 2(4); 3(4),"1,5,8,4,9",,,"1,5,8,4","1,5,8,4,9","1,5,8,4,9,6"
NFLD,7,2025-11-26,8:12 AM,PACE,9000.0,68.0,133.77777777777777,9,0,1,1,0,27.178,8.394,92.704,Chalk,False,2.407,3.0,0.0,21.0,5,Sea Of Dreams,6.0,5(6); 1(5); 3(3),"2,1,3,7,5",,,"2,1,3,7","2,1,3,7,5","2,1,3,7,5,6"
NFLD,8,2025-11-26,8:34 AM,TROT,12000.0,77.0,151.22222222222223,9,0,2,3,2,35.493,15.413,92.645,Wide Open,False,2.466,3.0,0.0,55.0,2,Cl Piper'S Peanut,6.0,2(6); 4(4); 5(4),"3,1,4,9,5",,,"3,1,4,9","3,1,4,9,5","3,1,4,9,5,8"
NFLD,9,2025-11-26,8:56 AM,PACE,5500.0,76.0,149.11111111111111,9,0,0,2,2,34.112,29.759,91.746,Wide Open,False,3.365,3.0,0.0,50.0,3,Tsm Tristan T,5.0,3(5); 5(4); 1(4),"4,5,1,9,7",,,"4,5,1,9","4,5,1,9,7","4,5,1,9,7,8"
PRC,1,2025-11-26,1:00 AM,PACE,17500.0,78.0,156.83333333333331,5,0,1,1,1,13.304,40.323,40.323,Chalk,False,2.913,-1.0,0.0,17.0,5,Sunsational,5.0,5(5); 4(4); 3(3),"2,5,4,3,1",,,"2,5,4,3","2,5,4,3,1",
PRC,2,2025-11-26,1:20 AM,PACE,14000.0,80.0,160.25,7,0,0,1,1,31.045,30.44,91.733,Chalk,False,3.378,3.0,0.0,25.0,5,Rule Of Law,4.0,5(4); 3(3); 2(2),"4,2,5,7,1",,,"4,2,5,7","4,2,5,7,1","4,2,5,7,1,6"
PRC,3,2025-11-26,1:40 AM,PACE,20000.0,89.0,174.14285714285714,6,0,0,4,4,6.645,14.595,14.595,Balanced Competitive,True,3.484,3.0,0.0,72.0,5,Justcallmebuck,4.0,5(4); 1(3); 3(2),"4,6,5,3,1",,,"4,6,5,3","4,6,5,3,1","4,6,5,3,1,2"
PRC,4,2025-11-26,2:00 AM,PACE,17500.0,88.0,172.44444444444446,8,0,0,2,3,29.417,5.03,90.947,Wide Open,True,4.164,0.0,0.0,58.0,4,Fantome En Joie,5.0,4(5); 5(4); 2(3),"3,2,6,5,4",,,"3,2,6,5","3,2,6,5,4","3,2,6,5,4,1"
PRC,5,2025-11-26,2:20 AM,PACE,25000.0,87.0,170.71428571428572,6,0,0,2,2,8.063,11.32,23.517,Wide Open,False,3.12,3.0,0.0,38.0,4,Jettingtomalibu,5.0,4(5); 3(3); 6(2),"5,6,4,2,1",,,"5,6,4,2","5,6,4,2,1","5,6,4,2,1,3"
PRC,6,2025-11-26,2:40 AM,PACE,16000.0,84.0,166.1111111111111,8,0,0,3,3,5.816,4.723,18.595,Wide Open,True,3.954,-1.0,0.0,63.0,4,Bag Pipe Major,4.0,4(4); 5(4); 3(3),"8,4,3,5,2",,,"8,4,3,5","8,4,3,5,2","8,4,3,5,2,1"
PRC,7,2025-11-26,3:00 AM,PACE,20000.0,86.0,168.875,7,1,1,1,1,19.416,16.049,61.553,Chalk,False,1.83,3.0,7.66,17.3,4,Varney,5.0,4(5); 2(3); 3(3),"5,2,4,3,6",,,"5,2,4,3","5,2,4,3,6","5,2,4,3,6,7"
PRC,8,2025-11-26,3:20 AM,PACE,13000.0,78.0,156.0,8,0,0,2,4,21.349,15.432,59.701,Balanced Competitive,True,3.681,3.0,0.0,70.0,5,Waves,4.0,5(4); 3(2); 1(2),"4,3,1,2,6",,,"4,3,1,2","4,3,1,2,6","4,3,1,2,6,7"
PRC,9,2025-11-26,3:40 AM,PACE,16000.0,84.0,167.0,8,0,0,2,2,32.869,22.05,90.594,Wide Open,False,4.517,0.0,0.0,46.0,5,Clearwater Courage,4.0,5(4); 4(4); 3(2),"1,3,6,8,5",,,"1,3,6,8","1,3,6,8,5","1,3,6,8,5,2"
STGA,1,2025-11-26,12:00 PM,TROT,10000.0,71.0,138.625,8,0,0,1,1,21.903,29.478,59.043,Chalk,False,4.34,2.0,0.0,29.0,6,Greenlight Go,6.0,6(6); 3(5); 5(3),"7,5,3,2,4",,,"7,5,3,2","7,5,3,2,4","7,5,3,2,4,8"
STGA,10,2025-11-26,3:00 AM,TROT,9400.0,65.0,124.875,8,1,1,2,1,36.086,39.546,93.517,Chalk,False,1.594,2.0,16.25,17.7,1,Mob Rat,5.0,1(5); 4(5); 5(5),"6,1,4,7,3",,,"6,1,4,7","6,1,4,7,3","6,1,4,7,3,5"
STGA,11,2025-11-26,3:20 AM,PACE,6300.0,73.0,146.0,8,0,0,0,1,19.088,6.016,58.255,Chalk,False,5.128,2.0,0.0,24.0,1,Acapulco Sunburn,5.0,1(5); 4(5); 6(4),"2,1,3,8,6",,,"2,1,3,8","2,1,3,8,6","2,1,3,8,6,4"
STGA,2,2025-11-26,12:20 PM,PACE,10000.0,72.0,142.625,8,0,1,3,2,29.373,9.523,93.012,Wide Open,False,2.099,2.0,0.0,51.0,4,Ayr Corleon Gb,5.0,4(5); 5(5); 3(4),"6,4,1,7,5",,,"6,4,1,7","6,4,1,7,5","6,4,1,7,5,3"
STGA,3,2025-11-26,12:40 PM,TROT,10000.0,71.0,141.625,8,1,1,3,2,31.954,31.938,93.231,Wide Open,False,1.88,2.0,4.81,46.2,2,Vocalize,5.0,2(5); 4(5); 1(3),"7,2,3,1,8",,,"7,2,3,1","7,2,3,1,8","7,2,3,1,8,5"
STGA,4,2025-11-26,1:00 AM,PACE,10000.0,70.0,139.875,8,0,1,1,0,13.429,9.366,38.974,Chalk,False,2.166,1.0,0.0,17.0,2,Hezthecaptain,5.0,2(5); 1(4); 6(2),"3,2,1,6,4",,,"3,2,1,6","3,2,1,6,4","3,2,1,6,4,7"
STGA,5,2025-11-26,1:20 AM,TROT,10000.0,73.0,143.625,8,1,1,2,1,29.514,29.993,93.517,Chalk,False,1.594,2.0,16.25,17.7,4,Im Your Daddy,5.0,4(5); 3(4); 1(3),"5,7,6,2,3",,,"5,7,6,2","5,7,6,2,3","5,7,6,2,3,4"
STGA,6,2025-11-26,1:40 AM,PACE,10000.0,72.0,140.75,8,0,0,2,2,13.733,14.469,37.762,Wide Open,False,3.378,2.0,0.0,46.0,5,Rbsluckyshadydaisy,7.0,5(7); 4(6); 3(4),"2,6,1,4,5",,,"2,6,1,4","2,6,1,4,5","2,6,1,4,5,3"
STGA,7,2025-11-26,2:00 AM,PACE,10000.0,74.0,144.5,8,1,1,1,0,36.235,31.53,93.517,Chalk,False,1.594,1.0,14.22,2.8,2,Kinnder Kenogami,4.0,2(4); 5(4); 1(3),"3,1,2,5,7",,,"3,1,2,5","3,1,2,5,7","3,1,2,5,7,4"
STGA,8,2025-11-26,2:20 AM,PACE,9400.0,64.0,124.5,8,0,0,1,1,36.303,36.488,90.459,Chalk,False,4.652,2.0,0.0,29.0,6,Crackerjack Prize,5.0,6(5); 3(4); 2(3),"5,6,3,8,7",,,"5,6,3,8","5,6,3,8,7","5,6,3,8,7,2"
STGA,9,2025-11-26,2:40 AM,PACE,10000.0,70.0,137.875,8,1,1,2,1,20.12,31.429,61.688,Chalk,False,1.695,2.0,12.21,21.8,2,Fall In Line,4.0,2(4); 1(3); 3(2),"6,1,2,3,5",,,"6,1,2,3","6,1,2,3,5","6,1,2,3,5,4"
